id;direccion;latitud;longitud;nombre
3227; ; ;;Martin\xc3\xb3pole - BR
3228; ; ;;Nepomuceno - BR
3229; ; ;;Paraopeba - BR
3230; ; ;;Sao Joao do Paraiso - BR
3231; ; ;;Sim\xc3\xb5es - BR
3232; ; ;;Tutoia - BR
3233; ; ;;Adamantina - BR
3234; ; ;;BIRIGUI - BR
3235; ; ;;Campo Largo - BR
3236; ; ;;Duque de Caxias - BR
3237; ; ;;Fragosos - BR
3238; ; ;;Itaucu - BR
3239; ; ;;Messias - BR
3240; ; ;;MURUTINGA DO SUL - BR
3241; ; ;;Piritiba - BR
3242; ; ;;Api\xc3\xbana - BR
3243; ; ;;Bravo - BR
3244; ; ;;Cuiab\xc3\xa1 - BR
3246; ; ;;DORES DE GUANHAES - BR
3247; ; ;;ITACOATIARA - BR
3248; ; ;;Juranda - BR
3249; ; ;;Padre Para\xc3\xadso - BR
3250; ; ;;Pouso Alto - BR
3251; ; ;;SAO MIGUEL - BR
3252; ; ;;Sarzedo - BR
3253; ; ;;F\xc3\xa1tima do Sul - BR
3254; ; ;;Jaguaquara - BR
3255; ; ;;Monte Carmelo - BR
3256; ; ;;Nova Prata - BR
3257; ; ;;Porto Franco - BR
3258; ; ;;Sud Menucci - BR
3259; ; ;;\xc3\x81gua Limpa - BR
3260; ; ;;Alto do Amparo - BR
3261; ; ;;CACHOEIRA DO PAJEU - BR
3262; ; ;;Estrela do Norte - BR
3263; ; ;;Natividade - BR
3264; ; ;;Rancharia - BR
3265; ; ;;Salto de Pirapora - BR
3266; ; ;;Senador Jos\xc3\xa9 Bento - BR
3267; ; ;;Sitio Novo - BR
3268; ; ;;Atirado - BR
3269; ; ;;Caxambu - BR
3270; ; ;;FUNILANDIA - BR
3271; ; ;;Juiz de Fora - BR
3272; ; ;;Mau\xc3\xa1 - BR
3273; ; ;;Pato Branco - BR
3274; ; ;;Santana do Matos - BR
3275; ; ;;Santo angelo - BR
3276; ; ;;Terra Roxa - BR
3277; ; ;;\xc3\x81lvares Machado - BR
3278; ; ;;Campo Alto - BR
3279; ; ;;Contagem - BR
3280; ; ;;Ibicoara - BR
3281; ; ;;Mantena - BR
3282; ; ;;Novo Horizonte - BR
3283; ; ;;Rio das Antas - BR
3284; ; ;;Valo Fundo - BR
3285; ; ;;Barra do Rocha - BR
3286; ; ;;Carangola - BR
3287; ; ;;Guaian\xc3\xa1s - BR
3288; ; ;;Ja\xc3\xadba - BR
3289; ; ;;Monguba - BR
3290; ; ;;Pequizeiro - BR
3291; ; ;;Santa B\xc3\xa1rbara - BR
3292; ; ;;Tucano - BR
3293; ; ;;Aracatiacu - BR
3294; ; ;;CACIMBINHAS - BR
3295; ; ;;Cruz Machado - BR
3296; ; ;;Inconfidentes - BR
3297; ; ;;Lind\xc3\xb3ia - BR
3298; ; ;;Palmas - BR
3299; ; ;;Quipap\xc3\xa1 - BR
3300; ; ;;Sao Luiz Gonzaga - BR
3301; ; ;;Vinh\xc3\xa1tico - BR
3302; ; ;;Andradina - BR
3303; ; ;;Coxilha - BR
3304; ; ;;Joinville - BR
3305; ; ;;Medianeira - BR
3306; ; ;;Piratuba - BR
3307; ; ;;Rio Pomba - BR
3308; ; ;;Serrinha - BR
3309; ; ;;Teresopolis - BR
3311; ; ;;Canto do Buriti - BR
3312; ; ;;Cruzeiro - BR
3313; ; ;;Itabera\xc3\xad - BR
3314; ; ;;Itapora - BR
3315; ; ;;Jutai - BR
3316; ; ;;Luis Antonio - BR
3317; ; ;;Palmares - BR
3318; ; ;;Passa Quatro - BR
3319; ; ;;Pocos de Caldas - BR
3320; ; ;;Praia Seca - BR
3321; ; ;;Trajano de Morais - BR
3322; ; ;;Uberaba - BR
3323; ; ;;Barra Burges - BR
3324; ; ;;Carbonita - BR
3325; ; ;;DESTERRO DE ENTRE RIOS - BR
3326; ; ;;Gravatal - BR
3327; ; ;;Ibiuna - BR
3328; ; ;;Monte Alegre de Sergipe - BR
3329; ; ;;Para\xc3\xadba do Sul - BR
3330; ; ;;Porto de Sapuca\xc3\xad - BR
3331; ; ;;Aroeira - BR
3332; ; ;;Bataguassu - BR
3333; ; ;;Bodoc\xc3\xb3 - BR
3334; ; ;;Guaramiranga - BR
3335; ; ;;Mari\xc3\xb3polis - BR
3336; ; ;;Missal - BR
3337; ; ;;Santa Rita do Passa Quatro - BR
3338; ; ;;Sao Joao da Ponte - BR
3339; ; ;;Sao Mateus - BR
3340; ; ;;Benedito Novo - BR
3341; ; ;;Campo Mourao - BR
3342; ; ;;Campos Gerais - BR
3343; ; ;;Ipaumirim - BR
3344; ; ;;Prudente de Morais - BR
3345; ; ;;Sao Jos\xc3\xa9 do Cedro - BR
3346; ; ;;Urup\xc3\xa1 - BR
3347; ; ;;Cacha Pregos - BR
3348; ; ;;Camocim - BR
3349; ; ;;Campina Verde - BR
3350; ; ;;Chapadao do C\xc3\xa9u - BR
3351; ; ;;Coroaci - BR
3352; ; ;;Ilh\xc3\xa9us - BR
3353; ; ;;Jardim - BR
3354; ; ;;Ja\xc3\xba - BR
3355; ; ;;PEIXOTO DE AZEVEDO - BR
3356; ; ;;Raul Soares - BR
3357; ; ;;V\xc3\xa1rzea - BR
3358; ; ;;Bonito de Santa F\xc3\xa9 - BR
3359; ; ;;Cajazeiras - BR
3360; ; ;;Concceicao do Araguai - BR
3361; ; ;;Italva - BR
3362; ; ;;Laranjal - BR
3363; ; ;;Marataizes - BR
3364; ; ;;Porteiras - BR
3365; ; ;;Santa Helena - BR
3366; ; ;;Boa Vista do Tupim - BR
3367; ; ;;Brejo do Cruz - BR
3368; ; ;;Mandaguari - BR
3369; ; ;;Rincao de Sao Pedro - BR
3370; ; ;;Saboeiro - BR
3371; ; ;;Anast\xc3\xa1cio - BR
3372; ; ;;Anhandu\xc3\xad - BR
3373; ; ;;Brusque - BR
3374; ; ;;Cabo Frio - BR
3375; ; ;;Corup\xc3\xa1 - BR
3376; ; ;;Crici\xc3\xbama - BR
3377; ; ;;Guararema - BR
3378; ; ;;Paty do Alferes - BR
3379; ; ;;Rochedo - BR
3380; ; ;;Serra dos Aimor\xc3\xa9s - BR
3381; ; ;;Zorra - BR
3382; ; ;;Caninde - BR
3383; ; ;;Cascavel - BR
3385; ; ;;Itabaiana - BR
3386; ; ;;Itapeva - BR
3387; ; ;;Lagoa d Anta - BR
3388; ; ;;Ponta Pora - BR
3389; ; ;;Tres Corac\xc3\xb5es - BR
3390; ; ;;Ubai - BR
3391; ; ;;Alfenas - BR
3392; ; ;;Arapoti - BR
3393; ; ;;Bom Retiro - BR
3394; ; ;;Calmon - BR
3395; ; ;;Lajinha - BR
3396; ; ;;Nova Esperanca - BR
3397; ; ;;Rel\xc3\xb3gio - BR
3398; ; ;;Ribeirao - BR
3399; ; ;;Sao Pedro - BR
3400; ; ;;Sao Simao - BR
3401; ; ;;Espigao Alto do Iguacu - BR
3402; ; ;;Fl\xc3\xb3rida Paulista - BR
3403; ; ;;Get\xc3\xbalio Vargas - BR
3404; ; ;;Morrinhos - BR
3405; ; ;;Nonoai - BR
3406; ; ;;Rosario Do Sul - BR
3407; ; ;;Ipixuna - BR
3408; ; ;;Ipuacu - BR
3409; ; ;;Machado - BR
3410; ; ;;Mairipora - BR
3411; ; ;;Oriente - BR
3412; ; ;;Or\xc3\xb3s - BR
3413; ; ;;Presidente Dutra - BR
3414; ; ;;Preta - BR
3415; ; ;;Coaraci - BR
3416; ; ;;Itutinga - BR
3417; ; ;;JABOTI - BR
3418; ; ;;Jericoacoara - BR
3419; ; ;;Pedra Bela - BR
3420; ; ;;Pindamonhangaba - BR
3421; ; ;;Piquerobi - BR
3422; ; ;;Taquara Verde - BR
3423; ; ;;Alcobaca - BR
3424; ; ;;Bom Jesus De Goias - BR
3425; ; ;;Camaqua - BR
3426; ; ;;Delfin\xc3\xb3polis - BR
3427; ; ;;Iepe - BR
3428; ; ;;Laje - BR
3429; ; ;;Marialva - BR
3430; ; ;;NOVA BASSANO - BR
3431; ; ;;Parais\xc3\xb3polis - BR
3432; ; ;;Resplendor - BR
3433; ; ;;Sao Sebastiao - BR
3434; ; ;;Vau-Acu - BR
3435; ; ;;Baldim - BR
3436; ; ;;Bauru - BR
3437; ; ;;Flores - BR
3438; ; ;;Godofredo - BR
3439; ; ;;Miraima - BR
3440; ; ;;Mozarlandia - BR
3441; ; ;;Santa Mercedes - BR
3442; ; ;;Sao Bento - BR
3443; ; ;;Aurora - BR
3444; ; ;;Catu - BR
3445; ; ;;Guarulhos - BR
3447; ; ;;Macarani - BR
3448; ; ;;Patos de Minas - BR
3449; ; ;;Ronda Alta - BR
3450; ; ;;Santana do Ipanema - BR
3451; ; ;;Timbu\xc3\xad - BR
3452; ; ;;Uniao dos Palmares - BR
3453; ; ;;Arenopolis - BR
3454; ; ;;Carqueijo - BR
3455; ; ;;GUANHAES - BR
3456; ; ;;Liberata - BR
3457; ; ;;Paranareal - BR
3458; ; ;;Santa Maria - BR
3459; ; ;;Tururu - BR
3460; ; ;;Barra Feliz - BR
3461; ; ;;Conceicao do Rio Verde - BR
3462; ; ;;Igrapi\xc3\xbana - BR
3463; ; ;;Marco - BR
3464; ; ;;Peric\xc3\xb3 - BR
3465; ; ;;Sao Francisco de Itabapoana - BR
3466; ; ;;Vera Cruz do Oeste - BR
3467; ; ;;Bananal - BR
3468; ; ;;Clara\xc3\xadba - BR
3469; ; ;;Ibipeba - BR
3470; ; ;;Manhuacu - BR
3471; ; ;;Pedralva - BR
3472; ; ;;Santo In\xc3\xa1cio - BR
3473; ; ;;Vargem Alta - BR
3474; ; ;;Acaiaca - BR
3475; ; ;;Acre\xc3\xbana - BR
3476; ; ;;Edealina - BR
3477; ; ;;El\xc3\xb3i Mendes - BR
3478; ; ;;Milagres - BR
3479; ; ;;Mundo Novo - BR
3480; ; ;;Muria\xc3\xa9 - BR
3481; ; ;;Sao Jos\xc3\xa9 dos Campos - BR
3482; ; ;;Serra Azula de Minas - BR
3483; ; ;;\xc3\x81gua Verde - BR
3484; ; ;;Aimor\xc3\xa9s - BR
3485; ; ;;Coronel Vivida - BR
3486; ; ;;Esplanada - BR
3487; ; ;;Estrela - BR
3488; ; ;;Marzagao - BR
3489; ; ;;Nazare - BR
3490; ; ;;Nilo Pecanha - BR
3491; ; ;;Sao Joao do Rio do Peixe - BR
3492; ; ;;Setubinha - BR
3493; ; ;;Sirinha\xc3\xa9m - BR
3494; ; ;;Volta do Rio - BR
3495; ; ;;Araguapaz - BR
3496; ; ;;Fenix - BR
3497; ; ;;GOVERNADOR DIX-SEPT ROSADO - BR
3498; ; ;;Nova Laranjeiras - BR
3499; ; ;;Petr\xc3\xb3polis - BR
3500; ; ;;Taguatinga - BR
3501; ; ;;Vicosa - BR
3502; ; ;;Aparecida do Taboado - BR
3503; ; ;;DIVINOLANDIA DE MINAS - BR
3504; ; ;;Ibiracu - BR
3505; ; ;;Olho d \xc3\x81gua das Flores - BR
3506; ; ;;Pedro do Rio - BR
3507; ; ;;Sao Miguel do Guapore - BR
3508; ; ;;Teixeira de Freitas - BR
3509; ; ;;Vargito - BR
3510; ; ;;Aterrado Torto - BR
3511; ; ;;Catalao - BR
3512; ; ;;Caxias do Sul - BR
3513; ; ;;Galil\xc3\xa9ia - BR
3514; ; ;;Gurupi - BR
3515; ; ;;Juazeiro do Norte - BR
3516; ; ;;Santiago - BR
3517; ; ;;Tibagi - BR
3518; ; ;;Uruburetama - BR
3519; ; ;;Armacao - BR
3520; ; ;;Boa Vista - BR
3521; ; ;;Capim-branco - BR
3522; ; ;;Cruz - BR
3523; ; ;;Lins - BR
3525; ; ;;Palmeira dos \xc3\x8dndios - BR
3526; ; ;;Parau - BR
3527; ; ;;Planalto Alegre - BR
3528; ; ;;Salobra - BR
3529; ; ;;Cara\xc3\xbabas - BR
3530; ; ;;Faxinal dos Guedes - BR
3531; ; ;;Graja\xc3\xba - BR
3532; ; ;;Itai\xc3\xb3polis - BR
3533; ; ;;Jaguariaiva - BR
3534; ; ;;Mombaca - BR
3535; ; ;;Santa Cec\xc3\xadlia - BR
3536; ; ;;Susto - BR
3537; ; ;;Trindade do Sul - BR
3538; ; ;;Amaniutuba - BR
3539; ; ;;Apraz\xc3\xadvel - BR
3540; ; ;;BRASNORTE - BR
3541; ; ;;Campinas - BR
3543; ; ;;Dom Eliseu - BR
3544; ; ;;juruti - BR
3545; ; ;;Ocara - BR
3546; ; ;;Pains - BR
3547; ; ;;Potengi - BR
3548; ; ;;Rio Brilhante - BR
3549; ; ;;Saquarema - BR
3550; ; ;;Bezerros - BR
3551; ; ;;FRANCISCO DUMONT - BR
3552; ; ;;Itaquira\xc3\xad - BR
3553; ; ;;Itatingui - BR
3554; ; ;;Muzambinho - BR
3555; ; ;;Pires do Rio - BR
3556; ; ;;Pi\xc3\xbama - BR
3557; ; ;;\xc3\x81gua Clara - BR
3558; ; ;;Alto Para\xc3\xadso de Goi\xc3\xa1s - BR
3559; ; ;;Cachoeirinha - BR
3560; ; ;;Cacu - BR
3561; ; ;;Inacio Martins - BR
3562; ; ;;Independencia - BR
3563; ; ;;Querencia Do Norte - BR
3564; ; ;;Quixad\xc3\xa1 - BR
3566; ; ;;Soledade - BR
3567; ; ;;Vila Vargas - BR
3568; ; ;;Visconde do Rio Branco - BR
3569; ; ;;BARRA DE SAO MIGUEL - BR
3570; ; ;;Carambei - BR
3571; ; ;;Farroupilha - BR
3572; ; ;;Jandaia do Sul - BR
3573; ; ;;Monnerat - BR
3574; ; ;;Pensao Seca - BR
3575; ; ;;Sao Gabriel do Oeste - BR
3576; ; ;;Tuneiras do Oeste - BR
3577; ; ;;Alto Taquari - BR
3578; ; ;;Branca de Atalaia - BR
3579; ; ;;Dorizon - BR
3580; ; ;;Ibatiba - BR
3581; ; ;;Mar de Espanha - BR
3582; ; ;;Nova Vicosa - BR
3583; ; ;;Rio do Meio - BR
3584; ; ;;Sayonara - BR
3585; ; ;;Berilo - BR
3586; ; ;;Campos - BR
3587; ; ;;FREDERICO - BR
3588; ; ;;Ipia\xc3\xba - BR
3589; ; ;;Orlandia - BR
3590; ; ;;Santo Antonio de Jesus - BR
3591; ; ;;Sao Jos\xc3\xa9 de Ub\xc3\xa1 - BR
3592; ; ;;Utinga - BR
3593; ; ;;Arac\xc3\xa1 - BR
3594; ; ;;Bocaino do Sul - BR
3595; ; ;;GLICERIO - BR
3596; ; ;;Miranorte - BR
3597; ; ;;Mucuge - BR
3598; ; ;;Ruropolis - BR
3599; ; ;;Santa Rosa - BR
3600; ; ;;Sao Marcos - BR
3601; ; ;;Seberi - BR
3602; ; ;;Araraquara - BR
3603; ; ;;BARIRI - BR
3604; ; ;;Borac\xc3\xa9ia - BR
3605; ; ;;Coluna - BR
3606; ; ;;Itambacuri - BR
3607; ; ;;Lapao - BR
3608; ; ;;Marangatu - BR
3609; ; ;;Santa Cruz do Rio Pardo - BR
3610; ; ;;Sao Sebastiao do Alto - BR
3611; ; ;;Tronco - BR
3612; ; ;;CASEARA - BR
3613; ; ;;Corea\xc3\xba - BR
3614; ; ;;Cruz\xc3\xadlia - BR
3615; ; ;;Imbituva - BR
3616; ; ;;Itabuna - BR
3617; ; ;;Londrina - BR
3618; ; ;;Parnamirim - BR
3619; ; ;;Pilar - BR
3620; ; ;;Pomp\xc3\xa9ia - BR
3621; ; ;;Ubajara - BR
3622; ; ;;Crato - BR
3623; ; ;;Honor\xc3\xb3polis - BR
3624; ; ;;Itauninhas - BR
3625; ; ;;Joaquim Gomes - BR
3626; ; ;;Joviania - BR
3627; ; ;;Mendanha - BR
3628; ; ;;Paulic\xc3\xa9ia - BR
3629; ; ;;Pirapora - BR
3630; ; ;;RIOLANDIA - BR
3631; ; ;;Rio Maria - BR
3632; ; ;;Barretos - BR
3633; ; ;;Marmeleiro - BR
3634; ; ;;Rio Bonito - BR
3635; ; ;;Sao Joao do Caiua - BR
3636; ; ;;Bonfim - BR
3637; ; ;;Caric\xc3\xa9 - BR
3640; ; ;;Jacupiranga - BR
3642; ; ;;Santa Ines - BR
3643; ; ;;Sao Carlos - BR
3644; ; ;;Campestre - BR
3645; ; ;;Capela Nova - BR
3646; ; ;;Chopinzinho - BR
3647; ; ;;Itabela - BR
3648; ; ;;Itapiuna - BR
3649; ; ;;Jata\xc3\xad - BR
3650; ; ;;Lagarto - BR
3651; ; ;;Poco Grande - BR
3652; ; ;;Praca Seca - BR
3653; ; ;;Abel Figueiredo - BR
3654; ; ;;Bacabal - BR
3655; ; ;;Belo Jardim - BR
3656; ; ;;Campos Sales - BR
3657; ; ;;ENGENHEIRO NAVARRO - BR
3658; ; ;;Ipom\xc3\xa9ia - BR
3659; ; ;;Mag\xc3\xa9 - BR
3660; ; ;;Osvaldo Cruz - BR
3661; ; ;;Primavera do Leste - BR
3662; ; ;;Sao Jos\xc3\xa9 do Ribeirao - BR
3663; ; ;;General Carneiro - BR
3664; ; ;;Goian\xc3\xa9sia - BR
3665; ; ;;GUARACIAMA - BR
3666; ; ;;Miracatu - BR
3667; ; ;;Modelo - BR
3668; ; ;;Morro do Ferro - BR
3669; ; ;;Santa Rita - BR
3670; ; ;;ALMEIRIM - BR
3671; ; ;;Caldas - BR
3672; ; ;;Curvelo - BR
3673; ; ;;NOVA CRUZ - BR
3674; ; ;;Paraguacu - BR
3675; ; ;;Porangatu - BR
3676; ; ;;Resende - BR
3677; ; ;;Tambau - BR
3678; ; ;;Canoinhas - BR
3679; ; ;;Itapetim - BR
3680; ; ;;Itumirim - BR
3681; ; ;;JACARE DOS HOMENS - BR
3682; ; ;;Jequitinhonha - BR
3683; ; ;;Taquari - BR
3684; ; ;;Torres - BR
3685; ; ;;Tres Lagoas - BR
3686; ; ;;Andarai - BR
3687; ; ;;Angra dos Reis - BR
3688; ; ;;Buerarema - BR
3689; ; ;;Buritirana - BR
3690; ; ;;Costa Marques - BR
3691; ; ;;Guarauna - BR
3692; ; ;;Rodeio - BR
3693; ; ;;Serran\xc3\xb3polis - BR
3694; ; ;;Xinguara - BR
3695; ; ;;Baixa Grande - BR
3696; ; ;;Balsas - BR
3697; ; ;;Bataypora - BR
3698; ; ;;Bebedouro - BR
3699; ; ;;Fischer - BR
3700; ; ;;Florest\xc3\xb3polis - BR
3701; ; ;;Santos Dumont - BR
3704; ; ;;Sao Bento do Sul - BR
3705; ; ;;Al\xc3\xa9m Para\xc3\xadba - BR
3706; ; ;;Camamu - BR
3707; ; ;;Descalvado - BR
3708; ; ;;Icaraima - BR
3709; ; ;;Lajedinho - BR
3710; ; ;;Para\xc3\xadso - BR
3711; ; ;;Riachao - BR
3712; ; ;;Sao Pedro Do Ivai - BR
3713; ; ;;Venda Nova do Imigrante - BR
3714; ; ;;Candido Sales - BR
3715; ; ;;Carvalhos - BR
3716; ; ;;Coimbra - BR
3717; ; ;;Itapag\xc3\xa9 - BR
3718; ; ;;Ivailandia - BR
3720; ; ;;Peabiru - BR
3721; ; ;;Pinhao - BR
3722; ; ;;Ponte Alta do Norte - BR
3723; ; ;;Taperuaba - BR
3724; ; ;;Tres Barras - BR
3725; ; ;;Uirauna - BR
3729; ; ;;Viedma zbh (Buenos Aires - ARG)
3731; ;-40317920000;-71382475000;Puente Rio Hermoso (Neuquen - ARG)
3732; ; ;;Rio do Sul - BR
3743;Ruta+Nacional+35+-+KM+371 ; ;;Winifreda - Acceso Garita YPF (La Pampa - ARG)
3745; ;-38327800000;-61444400000;Despe\xc3\xb1aderos (Cordoba - ARG)
3746; ;-31983300000;-64383300000;San Agustin (Cordoba - ARG)
3747; ;-32103998800;-64344525600;Las Bajadas (Cordoba - ARG)
3748; ;-32325938600;-64288953100;Los Condores (Cordoba - ARG)
3749; ;-32566700000;-64383300000;Elena (Cordoba - ARG)
3750; ;-33516700000;-64683300000;Bulnes (Cordoba - ARG)
3751; ;-34723332600;-63525806100;Hipolito Bouchard (Cordoba - ARG)
3752; ;-33620937900;-64604603600;Coronel Moldes (Cordoba - ARG)
3753; ;-31586409600;-64351198000;Santa Ana (Cordoba - ARG)
3754; ;-34793990700;-63794043500;Italo (Cordoba - ARG)
3755; ;-34838964300;-63920476800;Pincen (Cordoba - ARG)
3756; ;-31794400000;-64404583600;Villa Anisacate (Cordoba - ARG)
3758; ;-31735304300;-64457653700;La Serranita (Cordoba - ARG)
3759; ;-31784272700;-64513010900;Villa Ciudad de America (Cordoba - ARG)
3760; ;-31827859900;-64521632900;Dique los Molinos (Cordoba - ARG)
3761; ;-31927717500;-64586601200;Los Reartes (Cordoba - ARG)
3762; ;-34521272800;-63968924500;Jovita (Cordoba - ARG)
3763; ;-33979249100;-64086221700;La Cautiva (Cordoba - ARG)
3764; ;-33933539200;-64238833200;General Soler (Cordoba - ARG)
3765; ; ;;Tosquita (Cordoba - ARG)
3766; ; ;;Malena (Cordoba - ARG)
3767; ;-32188005800;-64494433200;Villa Rumipal (Cordoba - ARG)
3768; ;-32808123500;-63886422600;General Cabrera (Cordoba - ARG)
3769; ; ;;El Espinillal (Cordoba - ARG)
3770; ;-32413775500;-64502221300;Paso Cabral (Cordoba - ARG)
3773; ;-32236027500;-64356819100;El Quebracho (Cordoba - ARG)
3774; ;-32241810400;-63983128000;Tancacha (Cordoba - ARG)
3775; ;-32322090100;-63876726900;General Fotheringham (Cordoba - ARG)
3776; ;-34439207000;-64347726400;Nicolas Bruzzone (Cordoba - ARG)
3777; ;-34482042400;-64180448600;Mattaldi (Cordoba - ARG)
3778; ;-32425671300;-63742213900;Hernando (Cordoba - ARG)
3779; ; ;;Villa Valeria (Cordoba - ARG)
3780; ;-32610644100;-63586145500;Dalmacio Velez S. (Cordoba - ARG)
3781; ;-32540269000;-63487444800;Luca (Cordoba - ARG)
3782; ;-32490975100;-63408090500;Arroyo Cabral (Cordoba - ARG)
3783; ; ;;Cruce Alto de Fierro (Cordoba - ARG)
3784; ;-33485442200;-64419899700;Cruce Malena (Cordoba - ARG)
3785; ;-33623043600;-64599077100;Cruce Moldes (Cordoba - ARG)
3786; ;-34375761300;-64506974100;Del Campillo (Cordoba - ARG)
3787; ;-34840311600;-64596593200;Villa Huidobro (Cordoba - ARG)
3788; ;-32232355000;-64444616700;Usina Atomica (Cordoba - ARG)
3789; ;-31526045300;-64287619800;Los Cedros (Cordoba - ARG)
3790; ;-33495685900;-64319213200;San Basilio (Cordoba - ARG)
3791; ;-33628429600;-64037123300;Adelia Maria (Cordoba - ARG)
3792; ;-33636871500;-63900369500;Monte de los Gauchos (Cordoba - ARG)
3793; ; ;;Huanchilla (Cordoba - ARG)
3794; ;-33665728800;-63545273600;El Rastreador (Cordoba - ARG)
3795; ;-34348873200;-63454861600;Melo (Cordoba - ARG)
3796; ;-34472888800;-63546612500;Serrano (Cordoba - ARG)
3797; ;-31829126900;-64522506800;Villa la Merced (Cordoba - ARG)
3798; ;-31904902000;-64563893800;Villa Ciudad Parque (Cordoba - ARG)
3799; ;-32427487000;-63315586000;El Cruce Villa Maria CBA (Cordoba - ARG)
3800; ;-34028888200;-64376544100;El Consuelo - Paraje (Cordoba - ARG)
3801; ;-34623133800;-64376188800;La Colorada - Paraje (Cordoba - ARG)
3802; ;-32030960800;-64557372900;Cerro de Oro - Parador (Cordoba - ARG)
3804; ; ;;San Manuel - Plaza (Buenos Aires - ARG)
3805; ;-35394964000;-62424734000;Carlos Tejedor - Terminal (Buenos Aires - ARG)
3806; ;-37166893000;-56905198800;Carilo - Casta\xc3\xb1o 284 (Buenos Aires - ARG)
3808; ;-36532328100;-60887061500;Blanca Grande (Buenos Aires - ARG)
3809; ;-36087064400;-61413848400;Herrera Vegas (Buenos Aires - ARG)
3810; ;-34895005300;-61009130600;Zavalia (Buenos Aires - ARG)
3811; ;-35745216200;-60856283600;Santos Unzue (Buenos Aires - ARG)
3812; ;-35982443100;-60936342100;Villa Sanz - Acceso (Buenos Aires - ARG)
3813; ; ;;El Soldado (Buenos Aires - ARG)
3814; ; ;;San Carlos - Km 20 (Buenos Aires - ARG)
3815; ; ;;La Peregrina (Buenos Aires - ARG)
3816; ;-37856730100;-57969791200;Escuela N\xc2\xb024 (Buenos Aires - ARG)
3817; ; ;;Estacion Terrena (Buenos Aires - ARG)
3818; ; ;;Cruce Ruta 226 y 55 (Buenos Aires - ARG)
3819; ; ;;Ceramica Sema (Buenos Aires - ARG)
3820; ; ;;La Vasconia (Buenos Aires - ARG)
3821; ;-34867693800;-61527084800;Lincoln - Terminal (Buenos Aires - ARG)
3822; ;35058487000;-60999956000;General Viamonte - Acceso (Buenos Aires - ARG)
3823;Estanislao+del+Campo+807-899 ;-35810964100;-61904933600;Pehuajo - Terminal (Buenos Aires - ARG)
3824;Boulevard+Republica+128+-+150m+Arco+de+entrada ;-28680678000;-62884424000;Ica\xc3\xb1o - Entrada (Santiago del Estero - ARG)
3826; ;-49333926600;-72885516300;El Chalten - Terminal (Santa Cruz - ARG)
3827; ;-46543921200;-71626841600;Los Antiguos - Terminal (Santa Cruz - ARG)
3829; ;-31275943500;-64171811800;Juarez Celman (Cordoba - ARG)
3830; ;-30115380100;-63849131100;Santa Elena (Cordoba - ARG)
3831; ;-30073613900;-63831437200;Rayo Cortado (Cordoba - ARG)
3832; ;-29052115400;-63964659500;Ambargasta (Santiago del Estero - ARG)
3833; ;-28305091800;-64196169700;Villa San Martin (Santiago del Estero - ARG)
3834; ;-28100342300;-64225683400;Simbol (Santiago del Estero - ARG)
3835; ;-34995063500;-58048299600;Lisandro Olmos - Banco Provincia (Buenos Aires - ARG)
3836; ;-27956182100;-65166999900;San Pedro (Santiago del Estero - ARG)
3837; ;-27647885100;-65254754500;La Madrid (Tucuman - ARG)
3838; ;-27264658100;-65367586700;Simoca (Tucuman - ARG)
3839; ;-27031522900;-65323765500;Bella Vista (Tucuman - ARG)
3840; ;-29722332300;-63523995000;Gutemberg (Cordoba - ARG)
3841; ;-29565331000;-63467804100;Sol de Julio (Santiago del Estero - ARG)
3842; ;-29383469100;-63482948600;Sumampa (Santiago del Estero - ARG)
3843; ;-34780538000;-63001298000;Piedritas - AXION (Buenos Aires - ARG)
3844; ; ;;Epulef - Acceso (Chubut - ARG)
3845; ; ;;Colan Conue (Chubut - ARG)
3846; ;-38028992000;-60101955000;Gonzalez Chavez - Terminal (Buenos Aires - ARG)
3847; ;-27396228800;-55959535300;Virasoro (IGZ) (Misiones - ARG)
3848;Av.+Carlos+San+Yde+604%2C+X6140APC+Vicu%C3%B1a+Mackenna%2C+C%C3%B3rdoba ;-33917260000;-64390780000;Vicu\xc3\xb1a Mackenna - Terminal (Cordoba - ARG) (Cordoba - ARG)
3850;Av.+Mac+Lean+2347%2C+Resistencia%2C+Chaco ;-27456416000;-59022634000;Corrientes (RS) (Chaco - ARG)
3851; ;-36305285200;-61728767300;Henderson - Terminal (Buenos Aires - ARG)
3852; ;-35628745500;-61361668800;Carlos Casares - Terminal (Buenos Aires - ARG)
3853; ;-34641471700;-60462915200;Chacabuco - Terminal (Buenos Aires - ARG)
3854; ;-35635011800;-59779375400;Saladillo - Terminal (Buenos Aires - ARG)
3855; ;-34888586000;-60015171600;Chivilcoy - Terminal (Buenos Aires - ARG)
3856;Av+7+de+marzo+2056+p ;-31666743000;-60762493000;Santo Tome (Santa Fe - ARG)
3857; ;-37886017800;-58121669600;Escuela La Marta - Cementerio (Buenos Aires - ARG)
3859; ;-37868496200;-57943882900;Cruce El Dorado (Buenos Aires - ARG)
3862; ;-35112377500;-60492891800;Bragado - Terminal (Buenos Aires - ARG)
3875; ;-24452492800;-65156348500;Monterrico (Jujuy - ARG)
3876; ;-24388500500;-65260150600;El Carmen (Jujuy - ARG)
3877; ;-22289657100;-65681136800;Pumahuasi (Jujuy - ARG)
3878; ;-23437037000;-65351561100;Huacalera (Jujuy - ARG)
